model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
improved,0.8969804618117229,0.8974091495334193,0.8967269192900962,0.8968864468864469,0.8877551020408163,0.9125874125874126,0.9,0.9070631970260223,0.8808664259927798,0.8937728937728938,0.6422900204488652
attention,0.9023090586145648,0.9033710854363028,0.9019148721314787,0.9021596600154826,0.8862876254180602,0.9265734265734266,0.905982905982906,0.9204545454545454,0.8772563176895307,0.8983364140480592,0.5712996389891697
