model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
fl_tvr,0.84,0.8458447767266809,0.8400000000000001,0.839321131781778,0.8008849557522124,0.905,0.8497652582159625,0.8908045977011494,0.775,0.8288770053475936,0.573825
