model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
rf_to_rlv,0.9025,0.9075178846785814,0.9030653065306531,0.9022795181628549,0.8597285067873304,0.9595959595959596,0.9069212410501193,0.9553072625698324,0.8465346534653465,0.8976377952755905,0.9761976197619762
