model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
ubi_finetune,0.8805970149253731,0.8754480286738351,0.887962962962963,0.8784029038112522,0.9444444444444444,0.85,0.8947368421052632,0.8064516129032258,0.9259259259259259,0.8620689655172413,0.9287037037037037
