model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
tvr,0.7855297157622739,0.787815802177761,0.7869385026737967,0.785478151108974,0.7524271844660194,0.8288770053475936,0.7888040712468194,0.8232044198895028,0.745,0.7821522309711286,0.532927807486631
