model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
fl_tvr,0.8934280639431617,0.8953147226173542,0.8928896013733558,0.89318239311915,0.8717105263157895,0.9265734265734266,0.8983050847457628,0.918918918918919,0.8592057761732852,0.8880597014925373,0.5509643785817071
