model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
rgb_pose_weighted,0.9182948490230906,0.9187656475229498,0.9180467546893539,0.9182202854616648,0.9081632653061225,0.9335664335664335,0.9206896551724137,0.929368029739777,0.9025270758122743,0.9157509157509157,0.5515513367498927
