model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
26_epochs_ce,0.8845470692717584,0.8845153962645129,0.8846027618590795,0.8845339551261624,0.8904593639575972,0.8811188811188811,0.8857644991212654,0.8785714285714286,0.8880866425992779,0.8833034111310593,0.6552472797960163
