model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
fusion_ce_tvr,0.8685612788632326,0.8710975299210593,0.8679028552674761,0.8681615655299866,0.8441558441558441,0.9090909090909091,0.8754208754208754,0.8980392156862745,0.8267148014440433,0.8609022556390977,0.5958509000025245
