model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
attention,0.9023090586145648,0.9033710854363028,0.9019148721314787,0.9021596600154826,0.8862876254180602,0.9265734265734266,0.905982905982906,0.9204545454545454,0.8772563176895307,0.8983364140480592,0.5712996389891697
