model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
lora,0.9342806394316163,0.9343760260652136,0.9341786372472293,0.934250769352166,0.9307958477508651,0.9405594405594405,0.9356521739130435,0.9379562043795621,0.927797833935018,0.9328493647912885,0.9810911110550099
