model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
ubi_finetune,0.8805970149253731,0.8754480286738351,0.887962962962963,0.8784029038112522,0.9444444444444444,0.85,0.8947368421052632,0.8064516129032258,0.9259259259259259,0.8620689655172413,0.9287037037037037
rwf_only,0.7014925373134329,0.7349906191369606,0.7319444444444444,0.7014260249554367,0.8846153846153846,0.575,0.696969696969697,0.5853658536585366,0.8888888888888888,0.7058823529411765,0.7805555555555556
original_cuenet,0.746268656716418,0.8068181818181819,0.7875,0.7453610552202101,1.0,0.575,0.7301587301587301,0.6136363636363636,1.0,0.7605633802816901,0.9842592592592592
rgb_pose_predictions,0.7910447761194029,0.7896613190730838,0.8009259259259259,0.7887387387387388,0.8823529411764706,0.75,0.8108108108108109,0.696969696969697,0.8518518518518519,0.7666666666666667,0.9046296296296297
