model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
rgb_only,0.9023090586145648,0.9049076241856677,0.9016876625179875,0.9020308856610424,0.8762214983713354,0.9405594405594405,0.9072512647554806,0.93359375,0.8628158844765343,0.8968105065666041,0.6691638686223524
