model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
lora_rgb_only,0.911190053285968,0.9111771535296939,0.9112809573098382,0.9111830481094452,0.9184397163120568,0.9055944055944056,0.9119718309859155,0.9039145907473309,0.9169675090252708,0.910394265232975,0.9762313498775593
lora,0.9342806394316163,0.9343760260652136,0.9341786372472293,0.934250769352166,0.9307958477508651,0.9405594405594405,0.9356521739130435,0.9379562043795621,0.927797833935018,0.9328493647912885,0.9810911110550099
