epoch,accuracy,loss,lr,RAM,gpu_mem,modality_weights
40/350,84.08273,0.26902,0.00097,25.57/755.17G,59.95G,0.32932603 0.33564427 0.33502966
41/350,84.6223,0.26358,0.00097,26.61/755.17G,59.95G,0.32919124 0.33569047 0.33511832
42/350,85.18435,0.24758,0.00096,27.86/755.17G,59.95G,0.32903683 0.3357539  0.33520925
43/350,85.20683,0.25622,0.00096,28.74/755.17G,59.95G,0.32886428 0.33580193 0.3353338
44/350,86.33094,0.24217,0.00096,28.11/755.17G,59.95G,0.32868955 0.33588758 0.3354229
45/350,85.47662,0.2422,0.00096,28.15/755.17G,59.95G,0.32855827 0.33593357 0.33550817
46/350,86.28597,0.23678,0.00096,28.64/755.17G,59.95G,0.32840744 0.33599815 0.33559445
47/350,86.91547,0.22951,0.00096,28.45/755.17G,59.95G,0.32822403 0.33608833 0.3356876
48/350,86.60072,0.23133,0.00095,28.08/755.17G,59.95G,0.32806242 0.33615452 0.3357831
49/350,87.36511,0.22934,0.00095,28.05/755.17G,59.95G,0.32790786 0.33621907 0.3358731
50/350,87.43255,0.21592,0.00095,26.56/755.17G,59.95G,0.3277881  0.33626202 0.3359499
51/350,87.2527,0.22216,0.00095,26.04/755.17G,59.95G,0.3276009  0.33633775 0.33606133
52/350,87.11781,0.21852,0.00095,26.41/755.17G,59.95G,0.32742265 0.33640513 0.33617225
53/350,87.85971,0.21604,0.00094,26.51/755.17G,59.95G,0.32732219 0.33643103 0.3362468
54/350,86.01619,0.24141,0.00094,26.65/755.17G,59.95G,0.3271403  0.33649138 0.33636835
55/350,88.03957,0.21244,0.00094,26.42/755.17G,59.95G,0.32695243 0.33656222 0.33648536
56/350,87.9946,0.21643,0.00094,26.90/755.17G,59.95G,0.32676306 0.33661568 0.33662128
57/350,88.42176,0.19907,0.00094,26.82/755.17G,59.95G,0.32666737 0.33665743 0.33667523
58/350,88.15198,0.21118,0.00093,26.50/755.17G,59.95G,0.32652432 0.33671647 0.3367593
59/350,88.06205,0.20833,0.00093,26.91/755.17G,59.95G,0.32638812 0.33679482 0.33681706
60/350,88.3768,0.20514,0.00093,26.85/755.17G,59.95G,0.32619688 0.3368957  0.33690748
61/350,88.53417,0.20314,0.00093,27.18/755.17G,59.95G,0.32605737 0.33692774 0.33701485
62/350,89.63579,0.18718,0.00092,27.65/755.17G,59.95G,0.3259419  0.33696884 0.33708927
63/350,88.53417,0.20352,0.00092,27.16/755.17G,59.95G,0.32577726 0.33705446 0.33716828
64/350,88.6241,0.20433,0.00092,26.90/755.17G,59.95G,0.32565272 0.33710837 0.3372389
65/350,89.18615,0.18463,0.00092,26.92/755.17G,59.95G,0.32553902 0.33714113 0.33731988
66/350,89.7482,0.18172,0.00091,26.59/755.17G,59.95G,0.3254161  0.33721095 0.33737296
67/350,89.16367,0.19474,0.00091,26.87/755.17G,59.95G,0.32523215 0.33729202 0.3374758
68/350,89.83813,0.17652,0.00091,27.04/755.17G,59.95G,0.32514945 0.3373068  0.33754373
69/350,90.10791,0.18061,0.00091,27.09/755.17G,59.95G,0.32499537 0.33737096 0.3376337
70/350,88.96133,0.19598,0.0009,26.73/755.17G,59.95G,0.32479495 0.33748472 0.3377203
71/350,89.07374,0.18901,0.0009,26.60/755.17G,59.95G,0.32467675 0.3375303  0.33779287
72/350,89.65827,0.18531,0.0009,26.99/755.17G,59.95G,0.324512   0.33760035 0.33788764
73/350,90.19784,0.17512,0.0009,26.86/755.17G,59.95G,0.32442483 0.3376092  0.33796597
74/350,90.1304,0.18073,0.00089,26.78/755.17G,59.95G,0.3243368  0.33763048 0.33803272
75/350,89.63579,0.18372,0.00089,26.64/755.17G,59.95G,0.32417387 0.33769977 0.33812636
76/350,89.68076,0.18039,0.00089,26.57/755.17G,59.95G,0.32406658 0.3377204  0.33821306
77/350,90.1304,0.17841,0.00089,27.00/755.17G,59.95G,0.32393593 0.33777836 0.33828568
78/350,90.28777,0.17631,0.00088,27.47/755.17G,59.95G,0.32380828 0.33782    0.33837175
79/350,89.88309,0.17877,0.00088,27.48/755.17G,59.95G,0.32363522 0.3378886  0.33847618
80/350,90.49011,0.16833,0.00088,27.02/755.17G,59.95G,0.32356519 0.3378979  0.3385369
81/350,90.35522,0.17404,0.00087,27.38/755.17G,59.95G,0.32345256 0.33792287 0.3386245
82/350,91.16457,0.15999,0.00087,30.79/755.17G,59.95G,0.32336742 0.33794448 0.3386881
83/350,91.65917,0.16281,0.00087,27.13/755.17G,59.95G,0.3232495  0.3380006  0.33874997
84/350,90.84982,0.16868,0.00086,27.86/755.17G,59.95G,0.32314128 0.33802733 0.33883137
85/350,91.07464,0.16624,0.00086,27.44/755.17G,59.95G,0.3229946  0.33809942 0.33890593
86/350,90.91727,0.16572,0.00086,27.28/755.17G,59.95G,0.32288557 0.33813274 0.33898172
87/350,91.83903,0.14892,0.00086,27.36/755.17G,59.95G,0.322782  0.3381842 0.3390338
88/350,92.67086,0.14245,0.00085,27.32/755.17G,59.95G,0.3226808  0.3382213  0.33909786
89/350,92.26619,0.14642,0.00085,27.46/755.17G,59.95G,0.32260895 0.3382313  0.33915973
90/350,91.90647,0.15284,0.00085,27.62/755.17G,59.95G,0.32247302 0.3382986  0.33922833
91/350,91.79406,0.155,0.00084,27.42/755.17G,59.95G,0.32232383 0.33839864 0.33927757
92/350,91.32194,0.16219,0.00084,27.00/755.17G,59.95G,0.32217476 0.338489   0.33933622
93/350,92.42356,0.14204,0.00084,27.54/755.17G,59.95G,0.32211336 0.33851722 0.33936942
94/350,91.41187,0.15839,0.00083,27.34/755.17G,59.95G,0.3220069  0.3385441  0.33944905
95/350,92.44604,0.14472,0.00083,27.44/755.17G,59.95G,0.32189962 0.3385964  0.339504
96/350,91.9964,0.15112,0.00083,27.41/755.17G,59.95G,0.3218076  0.33863485 0.3395575
97/350,91.92896,0.15018,0.00082,27.44/755.17G,59.95G,0.3216849  0.33870503 0.33961004
98/350,91.72662,0.14949,0.00082,26.81/755.17G,59.95G,0.32158098 0.33875176 0.3396673
99/350,92.53597,0.14425,0.00082,27.73/755.17G,59.95G,0.32145005 0.3388344  0.33971557
100/350,92.64838,0.13592,0.00081,27.39/755.17G,59.95G,0.32137713 0.33885497 0.3397679
101/350,92.6259,0.13787,0.00081,29.53/755.17G,59.95G,0.32127857 0.33888873 0.33983266
102/350,92.71583,0.14255,0.0008,27.24/755.17G,59.95G,0.3211457 0.3389477 0.3399066
103/350,92.28867,0.14689,0.0008,27.84/755.17G,59.95G,0.32101518 0.33899915 0.33998564
104/350,92.85072,0.13611,0.0008,27.43/755.17G,59.95G,0.32093    0.33903578 0.34003425
105/350,92.35612,0.14587,0.00079,27.11/755.17G,59.95G,0.32084554 0.33906394 0.3400905
106/350,92.80576,0.13543,0.00079,27.22/755.17G,59.95G,0.3208122  0.3390628  0.34012496
107/350,92.91817,0.13533,0.00079,28.97/755.17G,59.95G,0.32073632 0.33910206 0.34016165
108/350,92.82824,0.13159,0.00078,31.30/755.17G,59.95G,0.32064804 0.33914196 0.34021
109/350,93.05306,0.14313,0.00078,32.25/755.17G,59.95G,0.32056257 0.33916646 0.340271
110/350,93.07554,0.13538,0.00078,29.61/755.17G,59.95G,0.3204776  0.33920863 0.34031376
111/350,92.76079,0.14188,0.00077,30.33/755.17G,59.95G,0.3203749  0.33924666 0.3403784
112/350,92.96313,0.13163,0.00077,31.07/755.17G,59.95G,0.32029268 0.33929557 0.34041172
113/350,93.34532,0.12815,0.00076,30.71/755.17G,59.95G,0.32023406 0.33931097 0.34045494
114/350,93.92986,0.12269,0.00076,30.57/755.17G,59.95G,0.3201558  0.33933422 0.34050992
115/350,93.90737,0.12242,0.00076,29.82/755.17G,59.95G,0.32009172 0.3393621  0.34054616
116/350,93.34532,0.13226,0.00075,29.94/755.17G,59.95G,0.3200378  0.33938038 0.34058183
117/350,92.98561,0.13198,0.00075,30.93/755.17G,59.95G,0.31988895 0.33948278 0.34062824
118/350,93.88489,0.12052,0.00074,30.79/755.17G,59.95G,0.31982312 0.33952016 0.3406567
119/350,93.54766,0.12481,0.00074,30.52/755.17G,59.95G,0.31972697 0.33957297 0.3407001
120/350,93.39029,0.13142,0.00074,30.41/755.17G,59.95G,0.31965902 0.33961016 0.34073085
121/350,93.18795,0.13214,0.00073,31.10/755.17G,59.95G,0.3195562 0.3396595 0.3407843
122/350,94.01978,0.12287,0.00073,31.41/755.17G,59.95G,0.3195165  0.3396856  0.34079787
123/350,94.10971,0.11868,0.00073,31.56/755.17G,59.95G,0.31948355 0.33968285 0.34083366
124/350,93.81745,0.11792,0.00072,30.70/755.17G,59.95G,0.3193766  0.33975485 0.34086853
125/350,93.57014,0.12917,0.00072,30.48/755.17G,59.95G,0.3193505  0.33975396 0.34089553
126/350,93.97482,0.11661,0.00071,31.10/755.17G,59.95G,0.31925884 0.33981493 0.34092623
127/350,94.46942,0.11026,0.00071,31.00/755.17G,59.95G,0.31917787 0.33986303 0.3409591
128/350,94.04227,0.12133,0.0007,29.99/755.17G,59.95G,0.31912705 0.33987394 0.340999
129/350,94.78417,0.1104,0.0007,30.95/755.17G,59.95G,0.31906572 0.33990902 0.34102523
130/350,94.67176,0.11075,0.0007,31.09/755.17G,59.95G,0.31900024 0.33993706 0.34106272
131/350,93.54766,0.1252,0.00069,31.81/755.17G,59.95G,0.3188951  0.3399887  0.34111616
132/350,94.10971,0.11774,0.00069,30.70/755.17G,59.95G,0.31884846 0.34000418 0.3411474
133/350,94.3795,0.11339,0.00068,30.03/755.17G,59.95G,0.31876466 0.34005582 0.34117952
134/350,94.55935,0.10998,0.00068,31.01/755.17G,59.95G,0.31868023 0.34007782 0.34124196
135/350,94.69424,0.10594,0.00068,35.65/755.17G,59.95G,0.31865007 0.34008294 0.34126708
136/350,94.19964,0.11856,0.00067,30.28/755.17G,59.95G,0.31859118 0.3400929  0.34131595
137/350,94.46942,0.11946,0.00067,31.58/755.17G,59.95G,0.31850788 0.34014696 0.34134516
138/350,95.1214,0.09992,0.00066,30.87/755.17G,59.95G,0.3184609  0.3401655  0.34137362
139/350,94.15468,0.11721,0.00066,36.11/755.17G,59.95G,0.3184172  0.3401852  0.34139758
140/350,94.33453,0.12046,0.00065,33.67/755.17G,59.95G,0.31837398 0.34018418 0.3414418
141/350,94.51439,0.11678,0.00065,33.96/755.17G,59.95G,0.31832734 0.34019777 0.34147486
142/350,94.71673,0.10476,0.00065,32.86/755.17G,59.95G,0.31825778 0.34025282 0.34148937
143/350,94.49191,0.11025,0.00064,31.49/755.17G,59.95G,0.31816986 0.3403088  0.34152135
144/350,94.91906,0.10107,0.00064,31.10/755.17G,59.95G,0.31813398 0.340328   0.34153798
145/350,94.91906,0.10371,0.00063,36.33/755.17G,59.95G,0.31807244 0.34037587 0.3415517
146/350,95.34622,0.0939,0.00063,30.32/755.17G,59.95G,0.31804997 0.34038374 0.3415663
147/350,94.76169,0.11014,0.00062,31.61/755.17G,59.95G,0.31799322 0.34041482 0.34159198
148/350,95.1214,0.09746,0.00062,31.06/755.17G,59.95G,0.31795377 0.3404454  0.34160087
149/350,95.36871,0.09693,0.00062,31.59/755.17G,59.95G,0.3179177  0.34046608 0.34161624
150/350,95.30126,0.10333,0.00061,31.37/755.17G,59.95G,0.31787845 0.34047616 0.34164536
151/350,95.32374,0.09793,0.00061,36.03/755.17G,59.95G,0.31785318 0.34048945 0.34165737
152/350,94.96403,0.10395,0.0006,31.14/755.17G,59.95G,0.31782416 0.34050596 0.34166995
153/350,95.00899,0.11189,0.0006,32.26/755.17G,59.95G,0.31773734 0.34056303 0.34169966
154/350,94.94155,0.1044,0.00059,34.13/755.17G,59.95G,0.31769848 0.34058264 0.34171888
155/350,95.30126,0.0995,0.00059,37.04/755.17G,59.95G,0.31765074 0.3406107  0.34173858
156/350,95.32374,0.10405,0.00058,39.78/755.17G,59.95G,0.31761044 0.3406254  0.34176412
157/350,95.30126,0.09916,0.00058,42.39/755.17G,59.95G,0.31756207 0.3406616  0.34177637
158/350,95.34622,0.09682,0.00058,38.34/755.17G,59.95G,0.31751528 0.34068558 0.34179917
159/350,95.57104,0.09808,0.00057,39.70/755.17G,59.95G,0.3174649  0.34071514 0.34181997
160/350,95.09892,0.10531,0.00057,39.56/755.17G,59.95G,0.3174302  0.34074107 0.3418287
161/350,96.20054,0.08511,0.00056,39.43/755.17G,59.95G,0.31740582 0.34075266 0.34184152
162/350,95.59353,0.08991,0.00056,39.85/755.17G,59.95G,0.31740636 0.34074637 0.34184724
163/350,95.72842,0.09578,0.00055,39.35/755.17G,59.95G,0.317363   0.3407701  0.34186688
164/350,95.41367,0.10526,0.00055,40.13/755.17G,59.95G,0.31731406 0.34080276 0.34188315
165/350,95.36871,0.09977,0.00054,40.51/755.17G,59.95G,0.31729686 0.34080777 0.34189534
166/350,95.93076,0.09307,0.00054,40.39/755.17G,59.95G,0.31724432 0.34084845 0.3419072
167/350,95.39119,0.1052,0.00054,40.89/755.17G,59.95G,0.31721768 0.34085494 0.34192738
168/350,95.27878,0.10212,0.00053,45.20/755.17G,59.95G,0.31716797 0.34087706 0.341955
169/350,95.9982,0.08728,0.00053,39.71/755.17G,59.95G,0.31714195 0.34088367 0.34197444
170/350,95.84083,0.09045,0.00052,39.21/755.17G,59.95G,0.31707862 0.34093282 0.34198856
171/350,95.57104,0.09214,0.00052,40.03/755.17G,59.95G,0.31706232 0.34094152 0.34199613
172/350,95.39119,0.10086,0.00051,39.63/755.17G,59.95G,0.31703672 0.3409574  0.34200588
173/350,96.22302,0.08411,0.00051,34.17/755.17G,59.95G,0.31703305 0.34094676 0.34202015
174/350,95.95324,0.09547,0.0005,38.85/755.17G,59.95G,0.31698796 0.34097022 0.34204182
175/350,95.70594,0.09795,0.0005,35.87/755.17G,59.95G,0.3169607  0.34097666 0.3420626
176/350,95.63849,0.09289,0.0005,31.36/755.17G,59.95G,0.31690913 0.34101716 0.3420737
177/350,96.02068,0.08813,0.00049,30.22/755.17G,59.95G,0.316887   0.3410348  0.34207818
178/350,96.08813,0.09019,0.00049,41.77/755.17G,59.95G,0.31684998 0.34104994 0.34210005
179/350,96.29047,0.08616,0.00048,42.15/755.17G,61.53G,0.31683066 0.34106344 0.3421059
180/350,95.9982,0.08972,0.00048,47.14/755.17G,61.53G,0.31682003 0.34106714 0.34211287
181/350,95.88579,0.08966,0.00047,31.44/755.17G,61.53G,0.31677553 0.34109616 0.34212825
182/350,96.13309,0.08993,0.00047,31.02/755.17G,61.53G,0.31674853 0.34111035 0.3421411
183/350,96.02068,0.09121,0.00046,30.74/755.17G,61.53G,0.3167051  0.34113756 0.3421573
184/350,96.20054,0.08574,0.00046,32.73/755.17G,61.53G,0.31668013 0.34114963 0.34217024
185/350,96.08813,0.08525,0.00046,30.89/755.17G,61.53G,0.31663546 0.3411838  0.34218067
186/350,95.79586,0.09063,0.00045,31.40/755.17G,61.53G,0.3166345  0.34117478 0.34219074
187/350,96.02068,0.09073,0.00045,30.48/755.17G,61.53G,0.31661254 0.34118563 0.34220186
188/350,96.02068,0.08698,0.00044,31.01/755.17G,61.53G,0.3165802  0.34120613 0.34221366
189/350,96.31295,0.07975,0.00044,31.29/755.17G,61.53G,0.31655    0.34122705 0.342223
190/350,96.04317,0.08766,0.00043,31.27/755.17G,61.53G,0.31654048 0.34122553 0.34223393
191/350,95.72842,0.09304,0.00043,31.57/755.17G,61.53G,0.31651467 0.34123328 0.34225205
192/350,96.29047,0.08944,0.00042,31.10/755.17G,61.53G,0.31647506 0.3412629  0.34226206
193/350,96.47032,0.0853,0.00042,31.52/755.17G,61.53G,0.316464  0.3412655 0.3422705
194/350,95.97572,0.08985,0.00042,30.17/755.17G,61.53G,0.31641462 0.34129494 0.34229046
195/350,96.47032,0.08506,0.00041,32.70/755.17G,61.53G,0.31639022 0.34130663 0.34230313
196/350,96.53777,0.07978,0.00041,31.58/755.17G,61.53G,0.31638727 0.3413092  0.3423035
197/350,96.51529,0.08157,0.0004,31.31/755.17G,61.53G,0.3163657  0.34132528 0.34230903
198/350,96.33543,0.0843,0.0004,32.46/755.17G,61.53G,0.3163525  0.34133285 0.34231463
199/350,96.33543,0.08753,0.00039,31.59/755.17G,61.53G,0.3163117 0.3413586 0.3423297
200/350,96.47032,0.08532,0.00039,31.58/755.17G,61.53G,0.31629118 0.3413649  0.34234393
201/350,96.51529,0.07721,0.00038,36.16/755.17G,61.53G,0.31627497 0.34136975 0.3423553
202/350,96.33543,0.07841,0.00038,31.12/755.17G,61.53G,0.31626016 0.34137645 0.3423634
203/350,96.51529,0.08051,0.00038,37.93/755.17G,61.53G,0.31625193 0.3413748  0.34237322
204/350,96.51529,0.08101,0.00037,35.23/755.17G,61.53G,0.3162122  0.34140623 0.3423816
