epoch,accuracy,loss,lr,RAM,gpu_mem
100/350,81.85701,0.30349,0.00081,36.59/755.17G,2.31G
101/350,82.73381,0.29606,0.00081,39.66/755.17G,2.31G
102/350,82.93615,0.29788,0.0008,39.76/755.17G,2.31G
103/350,82.41906,0.2981,0.0008,39.17/755.17G,2.31G
104/350,81.78957,0.30339,0.0008,41.03/755.17G,2.31G
105/350,82.03687,0.29841,0.00079,37.27/755.17G,2.31G
106/350,82.28417,0.3003,0.00079,36.53/755.17G,2.31G
107/350,83.45324,0.2858,0.00079,36.62/755.17G,2.31G
108/350,83.34083,0.28689,0.00078,36.54/755.17G,2.31G
109/350,83.04856,0.29277,0.00078,36.67/755.17G,2.31G
110/350,82.71133,0.29558,0.00078,36.75/755.17G,2.31G
111/350,82.82374,0.29232,0.00077,37.10/755.17G,2.31G
112/350,83.0036,0.29717,0.00077,36.70/755.17G,2.31G
113/350,83.31835,0.29232,0.00076,36.67/755.17G,2.31G
114/350,83.11601,0.28978,0.00076,37.22/755.17G,2.31G
115/350,82.48651,0.29348,0.00076,36.84/755.17G,2.31G
116/350,82.89119,0.29213,0.00075,36.87/755.17G,2.31G
117/350,83.43076,0.29478,0.00075,37.46/755.17G,2.31G
118/350,84.08273,0.28368,0.00074,36.83/755.17G,2.31G
119/350,81.7446,0.29907,0.00074,36.62/755.17G,2.31G
120/350,83.16097,0.29266,0.00074,36.53/755.17G,2.31G
121/350,83.09353,0.29091,0.00073,40.32/755.17G,2.31G
122/350,83.34083,0.2946,0.00073,36.63/755.17G,2.31G
123/350,82.89119,0.29358,0.00073,36.81/755.17G,2.31G
124/350,83.61061,0.28907,0.00072,37.00/755.17G,2.31G
125/350,82.68885,0.29399,0.00072,36.92/755.17G,2.31G
126/350,82.93615,0.28524,0.00071,36.77/755.17G,2.31G
127/350,82.82374,0.29195,0.00071,37.19/755.17G,2.31G
128/350,82.55396,0.29789,0.0007,37.33/755.17G,2.31G
129/350,82.55396,0.29634,0.0007,36.70/755.17G,2.31G
130/350,82.48651,0.28874,0.0007,36.92/755.17G,2.31G
131/350,83.70054,0.28095,0.00069,36.66/755.17G,2.31G
132/350,83.11601,0.28994,0.00069,36.99/755.17G,2.31G
133/350,82.84622,0.29252,0.00068,36.40/755.17G,2.31G
134/350,83.47572,0.28792,0.00068,36.55/755.17G,2.31G
135/350,82.93615,0.28707,0.00068,36.73/755.17G,2.31G
136/350,82.91367,0.29035,0.00067,36.56/755.17G,2.31G
137/350,83.16097,0.2824,0.00067,36.97/755.17G,2.31G
138/350,83.4982,0.28719,0.00066,36.40/755.17G,2.31G
139/350,84.08273,0.27359,0.00066,36.75/755.17G,2.31G
140/350,83.02608,0.28485,0.00065,41.64/755.17G,2.31G
141/350,83.58813,0.28661,0.00065,37.02/755.17G,2.31G
142/350,83.36331,0.28827,0.00065,37.09/755.17G,2.31G
143/350,83.94784,0.28143,0.00064,37.21/755.17G,2.31G
144/350,84.15018,0.27709,0.00064,37.68/755.17G,2.31G
145/350,83.4982,0.28776,0.00063,36.95/755.17G,2.31G
146/350,83.43076,0.28886,0.00063,42.24/755.17G,2.31G
147/350,83.94784,0.28573,0.00062,42.83/755.17G,2.31G
148/350,83.79047,0.27941,0.00062,36.56/755.17G,2.31G
149/350,84.1277,0.27522,0.00062,36.72/755.17G,2.31G
150/350,83.52068,0.28224,0.00061,36.21/755.17G,2.31G
151/350,83.7455,0.28716,0.00061,36.88/755.17G,2.31G
152/350,83.47572,0.28585,0.0006,36.60/755.17G,2.31G
153/350,84.44245,0.27968,0.0006,37.23/755.17G,2.31G
154/350,84.24011,0.27704,0.00059,36.33/755.17G,2.31G
155/350,84.03777,0.27545,0.00059,36.71/755.17G,2.31G
156/350,83.72302,0.28106,0.00058,36.41/755.17G,2.31G
157/350,83.65558,0.27666,0.00058,37.27/755.17G,2.31G
158/350,83.65558,0.28017,0.00058,37.32/755.17G,2.31G
159/350,83.97032,0.27717,0.00057,36.75/755.17G,2.31G
160/350,83.70054,0.28295,0.00057,37.12/755.17G,2.31G
161/350,83.56565,0.2796,0.00056,36.74/755.17G,2.31G
162/350,84.39748,0.27353,0.00056,36.66/755.17G,2.31G
163/350,84.06025,0.27388,0.00055,36.89/755.17G,2.31G
164/350,83.36331,0.28203,0.00055,36.67/755.17G,2.31G
165/350,84.375,0.27511,0.00054,37.49/755.17G,2.31G
166/350,83.7455,0.27923,0.00054,37.07/755.17G,2.31G
167/350,84.50989,0.27387,0.00054,37.42/755.17G,2.31G
168/350,84.08273,0.27844,0.00053,31.62/755.17G,2.31G
169/350,83.83543,0.2826,0.00053,31.56/755.17G,2.31G
170/350,83.52068,0.27966,0.00052,31.29/755.17G,2.31G
171/350,84.01529,0.27574,0.00052,31.95/755.17G,2.31G
172/350,84.10522,0.27161,0.00051,31.53/755.17G,2.31G
173/350,84.64478,0.27199,0.00051,31.67/755.17G,2.31G
174/350,84.375,0.26947,0.0005,31.42/755.17G,2.31G
175/350,84.24011,0.27315,0.0005,31.34/755.17G,2.31G
176/350,83.67806,0.28203,0.0005,31.43/755.17G,2.31G
177/350,84.03777,0.27225,0.00049,32.07/755.17G,2.31G
178/350,84.17266,0.27316,0.00049,32.21/755.17G,2.31G
179/350,84.75719,0.27319,0.00048,31.68/755.17G,2.31G
180/350,84.24011,0.26505,0.00048,31.32/755.17G,2.31G
181/350,83.61061,0.281,0.00047,32.08/755.17G,2.31G
182/350,83.99281,0.27304,0.00047,30.98/755.17G,2.31G
183/350,84.08273,0.2741,0.00046,30.89/755.17G,2.31G
184/350,83.2509,0.28158,0.00046,32.02/755.17G,2.31G
