model,accuracy,precision_macro,recall_macro,f1_macro,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,auc
improved,0.8969804618117229,0.8974091495334193,0.8967269192900962,0.8968864468864469,0.8877551020408163,0.9125874125874126,0.9,0.9070631970260223,0.8808664259927798,0.8937728937728938,0.6422900204488652
